,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
7650,湖北省,67666,43500,2959,咸宁,0.0,8.0,0.0,836.0,794.0,14.0,2020-03-06
7651,湖北省,67666,43500,2959,恩施州,0.0,5.0,0.0,252.0,231.0,6.0,2020-03-06
7652,湖北省,67666,43500,2959,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-06
7653,湖北省,67707,45222,2986,武汉,41.0,1441.0,21.0,49912.0,29977.0,2370.0,2020-03-07
7654,湖北省,67707,45222,2986,孝感,0.0,52.0,2.0,3518.0,3024.0,125.0,2020-03-07
7655,湖北省,67707,45222,2986,鄂州,0.0,32.0,0.0,1394.0,988.0,54.0,2020-03-07
7656,湖北省,67707,45222,2986,随州,0.0,29.0,0.0,1307.0,1077.0,43.0,2020-03-07
7657,湖北省,67707,45222,2986,宜昌,0.0,20.0,1.0,931.0,727.0,34.0,2020-03-07
7658,湖北省,67707,45222,2986,荆州,0.0,25.0,1.0,1580.0,1376.0,49.0,2020-03-07
7659,湖北省,67707,45222,2986,黄冈,0.0,49.0,0.0,2907.0,2631.0,125.0,2020-03-07
7660,湖北省,67707,45222,2986,荆门,0.0,15.0,0.0,928.0,743.0,39.0,2020-03-07
7661,湖北省,67707,45222,2986,黄石,0.0,1.0,0.0,1015.0,884.0,36.0,2020-03-07
7662,湖北省,67707,45222,2986,十堰,0.0,18.0,0.0,672.0,571.0,8.0,2020-03-07
7663,湖北省,67707,45222,2986,襄阳,0.0,15.0,2.0,1175.0,1055.0,38.0,2020-03-07
7664,湖北省,67707,45222,2986,仙桃,0.0,4.0,0.0,575.0,501.0,21.0,2020-03-07
7665,湖北省,67707,45222,2986,天门,0.0,6.0,0.0,496.0,457.0,15.0,2020-03-07
7666,湖北省,67707,45222,2986,咸宁,0.0,7.0,0.0,836.0,801.0,14.0,2020-03-07
7667,湖北省,67707,45222,2986,潜江,0.0,8.0,0.0,198.0,168.0,9.0,2020-03-07
7668,湖北省,67707,45222,2986,恩施州,0.0,0.0,0.0,252.0,231.0,6.0,2020-03-07
7669,湖北省,67707,45222,2986,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-07
7670,湖北省,67743,46487,3008,武汉,36.0,1010.0,19.0,49948.0,30987.0,2389.0,2020-03-08
7671,湖北省,67743,46487,3008,孝感,0.0,33.0,1.0,3518.0,3057.0,126.0,2020-03-08
7672,湖北省,67743,46487,3008,鄂州,0.0,42.0,0.0,1394.0,1030.0,54.0,2020-03-08
7673,湖北省,67743,46487,3008,随州,0.0,27.0,1.0,1307.0,1104.0,44.0,2020-03-08
7674,湖北省,67743,46487,3008,宜昌,0.0,26.0,0.0,931.0,753.0,34.0,2020-03-08
7675,湖北省,67743,46487,3008,黄冈,0.0,10.0,0.0,2907.0,2641.0,125.0,2020-03-08
7676,湖北省,67743,46487,3008,荆门,0.0,24.0,0.0,928.0,767.0,39.0,2020-03-08
7677,湖北省,67743,46487,3008,荆州,0.0,34.0,0.0,1580.0,1410.0,49.0,2020-03-08
7678,湖北省,67743,46487,3008,黄石,0.0,13.0,1.0,1015.0,897.0,37.0,2020-03-08
7679,湖北省,67743,46487,3008,十堰,0.0,17.0,0.0,672.0,588.0,8.0,2020-03-08
7680,湖北省,67743,46487,3008,襄阳,0.0,9.0,0.0,1175.0,1064.0,38.0,2020-03-08
7681,湖北省,67743,46487,3008,仙桃,0.0,5.0,0.0,575.0,506.0,21.0,2020-03-08
7682,湖北省,67743,46487,3008,天门,0.0,4.0,0.0,496.0,461.0,15.0,2020-03-08
7683,湖北省,67743,46487,3008,潜江,0.0,4.0,0.0,198.0,172.0,9.0,2020-03-08
7684,湖北省,67743,46487,3008,咸宁,0.0,5.0,0.0,836.0,806.0,14.0,2020-03-08
7685,湖北省,67743,46487,3008,恩施州,0.0,2.0,0.0,252.0,233.0,6.0,2020-03-08
7686,湖北省,67743,46487,3008,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-08
7687,湖北省,67760,47741,3024,武汉,17.0,986.0,15.0,49965.0,31973.0,2404.0,2020-03-09
7688,湖北省,67760,47741,3024,孝感,0.0,54.0,0.0,3518.0,3111.0,126.0,2020-03-09
7689,湖北省,67760,47741,3024,鄂州,0.0,49.0,0.0,1394.0,1079.0,54.0,2020-03-09
7690,湖北省,67760,47741,3024,随州,0.0,22.0,0.0,1307.0,1126.0,44.0,2020-03-09
7691,湖北省,67760,47741,3024,宜昌,0.0,19.0,0.0,931.0,772.0,34.0,2020-03-09
7692,湖北省,67760,47741,3024,黄冈,0.0,23.0,0.0,2907.0,2664.0,125.0,2020-03-09
7693,湖北省,67760,47741,3024,荆州,0.0,21.0,0.0,1580.0,1431.0,49.0,2020-03-09
7694,湖北省,67760,47741,3024,荆门,0.0,22.0,0.0,928.0,789.0,39.0,2020-03-09
7695,湖北省,67760,47741,3024,十堰,0.0,8.0,0.0,672.0,596.0,8.0,2020-03-09
7696,湖北省,67760,47741,3024,黄石,0.0,14.0,0.0,1015.0,911.0,37.0,2020-03-09
7697,湖北省,67760,47741,3024,襄阳,0.0,8.0,0.0,1175.0,1072.0,38.0,2020-03-09
7698,湖北省,67760,47741,3024,仙桃,0.0,12.0,1.0,575.0,518.0,22.0,2020-03-09
7699,湖北省,67760,47741,3024,咸宁,0.0,2.0,0.0,836.0,808.0,14.0,2020-03-09
7700,湖北省,67760,47741,3024,恩施州,0.0,0.0,0.0,252.0,233.0,6.0,2020-03-09
7701,湖北省,67760,47741,3024,潜江,0.0,4.0,0.0,198.0,176.0,9.0,2020-03-09
7702,湖北省,67760,47741,3024,天门,0.0,10.0,0.0,496.0,471.0,15.0,2020-03-09
7703,湖北省,67760,47741,3024,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-09
7704,湖北省,67773,49134,3046,武汉,13.0,1144.0,19.0,49978.0,33117.0,2423.0,2020-03-10
7705,湖北省,67773,49134,3046,孝感,0.0,38.0,0.0,3518.0,3149.0,126.0,2020-03-10
7706,湖北省,67773,49134,3046,鄂州,0.0,48.0,0.0,1394.0,1127.0,54.0,2020-03-10
7707,湖北省,67773,49134,3046,随州,0.0,25.0,0.0,1307.0,1151.0,44.0,2020-03-10
7708,湖北省,67773,49134,3046,黄冈,0.0,20.0,0.0,2907.0,2684.0,125.0,2020-03-10
7709,湖北省,67773,49134,3046,宜昌,0.0,28.0,1.0,931.0,800.0,35.0,2020-03-10
7710,湖北省,67773,49134,3046,荆州,0.0,11.0,0.0,1580.0,1442.0,49.0,2020-03-10
7711,湖北省,67773,49134,3046,荆门,0.0,28.0,0.0,928.0,817.0,39.0,2020-03-10
7712,湖北省,67773,49134,3046,十堰,0.0,8.0,0.0,672.0,604.0,8.0,2020-03-10
7713,湖北省,67773,49134,3046,黄石,0.0,8.0,1.0,1015.0,919.0,38.0,2020-03-10
7714,湖北省,67773,49134,3046,襄阳,0.0,22.0,0.0,1175.0,1094.0,38.0,2020-03-10
7715,湖北省,67773,49134,3046,仙桃,0.0,2.0,0.0,575.0,520.0,22.0,2020-03-10
7716,湖北省,67773,49134,3046,咸宁,0.0,4.0,0.0,836.0,812.0,14.0,2020-03-10
7717,湖北省,67773,49134,3046,恩施州,0.0,2.0,1.0,252.0,235.0,7.0,2020-03-10
7718,湖北省,67773,49134,3046,潜江,0.0,3.0,0.0,198.0,179.0,9.0,2020-03-10
7719,湖北省,67773,49134,3046,天门,0.0,2.0,0.0,496.0,473.0,15.0,2020-03-10
7720,湖北省,67773,49134,3046,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-10
7721,湖北省,67781,50318,3056,武汉,8.0,979.0,7.0,49986.0,34096.0,2430.0,2020-03-11
7722,湖北省,67781,50318,3056,孝感,0.0,30.0,0.0,3518.0,3179.0,126.0,2020-03-11
7723,湖北省,67781,50318,3056,鄂州,0.0,49.0,1.0,1394.0,1176.0,55.0,2020-03-11
7724,湖北省,67781,50318,3056,随州,0.0,16.0,1.0,1307.0,1167.0,45.0,2020-03-11
7725,湖北省,67781,50318,3056,荆州,0.0,10.0,0.0,1580.0,1452.0,49.0,2020-03-11
7726,湖北省,67781,50318,3056,黄冈,0.0,24.0,0.0,2907.0,2708.0,125.0,2020-03-11
7727,湖北省,67781,50318,3056,宜昌,0.0,34.0,1.0,931.0,834.0,36.0,2020-03-11
7728,湖北省,67781,50318,3056,黄石,0.0,2.0,0.0,1015.0,921.0,38.0,2020-03-11
7729,湖北省,67781,50318,3056,荆门,0.0,17.0,0.0,928.0,834.0,39.0,2020-03-11
7730,湖北省,67781,50318,3056,十堰,0.0,10.0,0.0,672.0,614.0,8.0,2020-03-11
7731,湖北省,67781,50318,3056,仙桃,0.0,0.0,0.0,575.0,520.0,22.0,2020-03-11
7732,湖北省,67781,50318,3056,襄阳,0.0,11.0,0.0,1175.0,1105.0,38.0,2020-03-11
7733,湖北省,67781,50318,3056,咸宁,0.0,0.0,0.0,836.0,812.0,14.0,2020-03-11
7734,湖北省,67781,50318,3056,恩施州,0.0,0.0,0.0,252.0,235.0,7.0,2020-03-11
7735,湖北省,67781,50318,3056,潜江,0.0,1.0,0.0,198.0,180.0,9.0,2020-03-11
7736,湖北省,67781,50318,3056,天门,0.0,1.0,0.0,496.0,474.0,15.0,2020-03-11
7737,湖北省,67781,50318,3056,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-11
7738,湖北省,67786,51553,3062,武汉,5.0,1101.0,6.0,49991.0,35197.0,2436.0,2020-03-12
7739,湖北省,67786,51553,3062,孝感,0.0,25.0,0.0,3518.0,3204.0,126.0,2020-03-12
7740,湖北省,67786,51553,3062,鄂州,0.0,8.0,0.0,1394.0,1184.0,55.0,2020-03-12
7741,湖北省,67786,51553,3062,随州,0.0,14.0,0.0,1307.0,1181.0,45.0,2020-03-12
7742,湖北省,67786,51553,3062,荆州,0.0,12.0,0.0,1580.0,1464.0,49.0,2020-03-12
7743,湖北省,67786,51553,3062,黄冈,0.0,12.0,0.0,2907.0,2720.0,125.0,2020-03-12
7744,湖北省,67786,51553,3062,荆门,0.0,5.0,0.0,928.0,839.0,39.0,2020-03-12
7745,湖北省,67786,51553,3062,宜昌,0.0,13.0,0.0,931.0,847.0,36.0,2020-03-12
7746,湖北省,67786,51553,3062,黄石,0.0,17.0,0.0,1015.0,938.0,38.0,2020-03-12
7747,湖北省,67786,51553,3062,十堰,0.0,12.0,0.0,672.0,626.0,8.0,2020-03-12
7748,湖北省,67786,51553,3062,仙桃,0.0,0.0,0.0,575.0,520.0,22.0,2020-03-12
7749,湖北省,67786,51553,3062,襄阳,0.0,7.0,0.0,1175.0,1112.0,38.0,2020-03-12
7750,湖北省,67786,51553,3062,恩施州,0.0,1.0,0.0,252.0,236.0,7.0,2020-03-12
7751,湖北省,67786,51553,3062,潜江,0.0,2.0,0.0,198.0,182.0,9.0,2020-03-12
7752,湖北省,67786,51553,3062,咸宁,0.0,4.0,0.0,836.0,816.0,14.0,2020-03-12
7753,湖北省,67786,51553,3062,天门,0.0,2.0,0.0,496.0,476.0,15.0,2020-03-12
7754,湖北省,67786,51553,3062,神农架林区,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-12
7757,湖北省,549,31,24,武汉,495.0,31.0,23.0,495.0,31.0,23.0,2020-01-23
7758,湖北省,549,31,24,孝感,22.0,0.0,0.0,22.0,0.0,0.0,2020-01-23
7759,湖北省,549,31,24,黄冈,12.0,0.0,0.0,12.0,0.0,0.0,2020-01-23
7760,湖北省,549,31,24,荆州,8.0,0.0,0.0,8.0,0.0,0.0,2020-01-23
7761,湖北省,549,31,24,荆门,8.0,0.0,0.0,8.0,0.0,0.0,2020-01-23
7762,湖北省,549,31,24,仙桃,2.0,0.0,0.0,2.0,0.0,0.0,2020-01-23
7763,湖北省,549,31,24,宜昌,1.0,0.0,1.0,1.0,0.0,1.0,2020-01-23
7764,湖北省,549,31,24,十堰,1.0,0.0,0.0,1.0,0.0,0.0,2020-01-23
7765,湖北省,730,32,39,武汉,77.0,1.0,15.0,572.0,32.0,38.0,2020-01-24
7766,湖北省,730,32,39,黄冈,52.0,0.0,0.0,64.0,0.0,0.0,2020-01-24
7767,湖北省,730,32,39,孝感,4.0,0.0,0.0,26.0,0.0,0.0,2020-01-24
7768,湖北省,730,32,39,荆门,13.0,0.0,0.0,21.0,0.0,0.0,2020-01-24
7769,湖北省,730,32,39,恩施州,11.0,0.0,0.0,11.0,0.0,0.0,2020-01-24
7770,湖北省,730,32,39,荆州,2.0,0.0,0.0,10.0,0.0,0.0,2020-01-24
7771,湖北省,730,32,39,仙桃,8.0,0.0,0.0,10.0,0.0,0.0,2020-01-24
7772,湖北省,730,32,39,十堰,4.0,0.0,0.0,5.0,0.0,0.0,2020-01-24
7773,湖北省,730,32,39,随州,5.0,0.0,0.0,5.0,0.0,0.0,2020-01-24
7774,湖北省,730,32,39,天门,3.0,0.0,0.0,3.0,0.0,0.0,2020-01-24
7775,湖北省,730,32,39,宜昌,0.0,0.0,0.0,1.0,0.0,1.0,2020-01-24
7776,湖北省,730,32,39,鄂州,1.0,0.0,0.0,1.0,0.0,0.0,2020-01-24
7777,湖北省,730,32,39,襄阳,1.0,0.0,0.0,1.0,0.0,0.0,2020-01-24
7778,湖北省,1058,42,52,武汉,46.0,8.0,7.0,618.0,40.0,45.0,2020-01-25
7779,湖北省,1058,42,52,黄冈,58.0,2.0,2.0,122.0,2.0,2.0,2020-01-25
7780,湖北省,1058,42,52,孝感,29.0,0.0,0.0,55.0,0.0,0.0,2020-01-25
7781,湖北省,1058,42,52,咸宁,43.0,0.0,0.0,43.0,0.0,0.0,2020-01-25
7782,湖北省,1058,42,52,荆门,17.0,0.0,1.0,38.0,0.0,1.0,2020-01-25
7783,湖北省,1058,42,52,随州,31.0,0.0,0.0,36.0,0.0,0.0,2020-01-25
7784,湖北省,1058,42,52,荆州,23.0,0.0,2.0,33.0,0.0,2.0,2020-01-25
7785,湖北省,1058,42,52,黄石,31.0,0.0,1.0,31.0,0.0,1.0,2020-01-25
7786,湖北省,1058,42,52,宜昌,19.0,0.0,0.0,20.0,0.0,1.0,2020-01-25
7787,湖北省,1058,42,52,十堰,15.0,0.0,0.0,20.0,0.0,0.0,2020-01-25
7788,湖北省,1058,42,52,恩施州,6.0,0.0,0.0,17.0,0.0,0.0,2020-01-25
7789,湖北省,1058,42,52,仙桃,1.0,0.0,0.0,11.0,0.0,0.0,2020-01-25
7790,湖北省,1058,42,52,襄阳,7.0,0.0,0.0,8.0,0.0,0.0,2020-01-25
7791,湖北省,1058,42,52,天门,2.0,0.0,0.0,5.0,0.0,0.0,2020-01-25
7792,湖北省,1058,42,52,鄂州,0.0,0.0,0.0,1.0,0.0,0.0,2020-01-25
7793,湖北省,1423,47,76,武汉,80.0,2.0,18.0,698.0,42.0,63.0,2020-01-26
7794,湖北省,1423,47,76,黄冈,32.0,2.0,2.0,154.0,4.0,4.0,2020-01-26
7795,湖北省,1423,47,76,孝感,45.0,0.0,1.0,100.0,0.0,1.0,2020-01-26
7796,湖北省,1423,47,76,荆门,52.0,0.0,2.0,90.0,0.0,3.0,2020-01-26
7797,湖北省,1423,47,76,咸宁,21.0,0.0,0.0,64.0,0.0,0.0,2020-01-26
7798,湖北省,1423,47,76,随州,16.0,0.0,0.0,52.0,0.0,0.0,2020-01-26
7799,湖北省,1423,47,76,荆州,14.0,1.0,0.0,47.0,1.0,2.0,2020-01-26
7800,湖北省,1423,47,76,十堰,20.0,0.0,0.0,40.0,0.0,0.0,2020-01-26
7801,湖北省,1423,47,76,黄石,5.0,0.0,0.0,36.0,0.0,1.0,2020-01-26
7802,湖北省,1423,47,76,襄阳,28.0,0.0,0.0,36.0,0.0,0.0,2020-01-26
7803,湖北省,1423,47,76,宜昌,11.0,0.0,0.0,31.0,0.0,1.0,2020-01-26
7804,湖北省,1423,47,76,恩施州,8.0,0.0,0.0,25.0,0.0,0.0,2020-01-26
7805,湖北省,1423,47,76,鄂州,19.0,0.0,0.0,20.0,0.0,0.0,2020-01-26
7806,湖北省,1423,47,76,天门,8.0,0.0,0.0,13.0,0.0,0.0,2020-01-26
7807,湖北省,1423,47,76,仙桃,1.0,0.0,0.0,12.0,0.0,0.0,2020-01-26
7808,湖北省,1423,47,76,潜江,5.0,0.0,1.0,5.0,0.0,1.0,2020-01-26
7809,湖北省,2714,52,100,武汉,892.0,5.0,22.0,1590.0,47.0,85.0,2020-01-27
7811,湖北省,2714,52,100,孝感,73.0,0.0,0.0,173.0,0.0,1.0,2020-01-27
7812,湖北省,2714,52,100,荆门,24.0,0.0,0.0,114.0,0.0,3.0,2020-01-27
7813,湖北省,2714,52,100,咸宁,27.0,0.0,0.0,91.0,0.0,0.0,2020-01-27
7814,湖北省,2714,52,100,荆州,24.0,0.0,0.0,71.0,1.0,2.0,2020-01-27
7815,湖北省,2714,52,100,随州,18.0,0.0,0.0,70.0,0.0,0.0,2020-01-27
7816,湖北省,2714,52,100,襄阳,34.0,0.0,0.0,70.0,0.0,0.0,2020-01-27
7817,湖北省,2714,52,100,十堰,25.0,0.0,0.0,65.0,0.0,0.0,2020-01-27
7818,湖北省,2714,52,100,鄂州,37.0,0.0,0.0,57.0,0.0,0.0,2020-01-27
7819,湖北省,2714,52,100,黄石,17.0,0.0,0.0,53.0,0.0,1.0,2020-01-27
7820,湖北省,2714,52,100,宜昌,20.0,0.0,0.0,51.0,0.0,1.0,2020-01-27
7821,湖北省,2714,52,100,恩施州,13.0,0.0,0.0,38.0,0.0,0.0,2020-01-27
7822,湖北省,2714,52,100,仙桃,15.0,0.0,0.0,27.0,0.0,0.0,2020-01-27
7823,湖北省,2714,52,100,天门,10.0,0.0,2.0,23.0,0.0,2.0,2020-01-27
7824,湖北省,2714,52,100,潜江,2.0,0.0,0.0,7.0,0.0,1.0,2020-01-27
7825,湖北省,2714,52,100,神农架林区,1.0,0.0,0.0,1.0,0.0,0.0,2020-01-27
7826,湖北省,3554,87,125,武汉,315.0,7.0,19.0,1905.0,54.0,104.0,2020-01-28
7827,湖北省,3554,87,125,黄冈,111.0,0.0,1.0,324.0,2.0,5.0,2020-01-28
7828,湖北省,3554,87,125,孝感,101.0,0.0,2.0,274.0,0.0,3.0,2020-01-28
7829,湖北省,3554,87,125,荆门,28.0,0.0,1.0,142.0,0.0,4.0,2020-01-28
7830,湖北省,3554,87,125,襄阳,61.0,0.0,0.0,131.0,0.0,0.0,2020-01-28
7831,湖北省,3554,87,125,随州,46.0,0.0,0.0,116.0,0.0,0.0,2020-01-28
7832,湖北省,3554,87,125,咸宁,21.0,0.0,0.0,112.0,0.0,0.0,2020-01-28
7833,湖北省,3554,87,125,荆州,30.0,0.0,0.0,101.0,1.0,2.0,2020-01-28
7834,湖北省,3554,87,125,十堰,23.0,0.0,0.0,88.0,0.0,0.0,2020-01-28
7835,湖北省,3554,87,125,黄石,33.0,0.0,0.0,86.0,0.0,1.0,2020-01-28
7836,湖北省,3554,87,125,鄂州,27.0,0.0,1.0,84.0,0.0,1.0,2020-01-28
7837,湖北省,3554,87,125,宜昌,12.0,0.0,0.0,63.0,0.0,1.0,2020-01-28
7838,湖北省,3554,87,125,恩施州,13.0,0.0,0.0,51.0,0.0,0.0,2020-01-28
7839,湖北省,3554,87,125,天门,11.0,0.0,1.0,34.0,0.0,3.0,2020-01-28
7840,湖北省,3554,87,125,仙桃,5.0,0.0,0.0,32.0,0.0,0.0,2020-01-28
7841,湖北省,3554,87,125,潜江,1.0,0.0,0.0,8.0,0.0,1.0,2020-01-28
7842,湖北省,3554,87,125,神农架林区,2.0,0.0,0.0,3.0,0.0,0.0,2020-01-28
7843,湖北省,4586,90,162,武汉,356.0,0.0,25.0,2261.0,54.0,129.0,2020-01-29
7844,湖北省,4586,90,162,黄冈,172.0,3.0,7.0,496.0,5.0,12.0,2020-01-29
7845,湖北省,4586,90,162,孝感,125.0,0.0,3.0,399.0,0.0,6.0,2020-01-29
7846,湖北省,4586,90,162,荆门,49.0,0.0,0.0,191.0,0.0,4.0,2020-01-29
7847,湖北省,4586,90,162,襄阳,32.0,0.0,0.0,163.0,0.0,0.0,2020-01-29
7848,湖北省,4586,90,162,荆州,50.0,0.0,1.0,151.0,1.0,3.0,2020-01-29
7849,湖北省,4586,90,162,随州,27.0,0.0,0.0,143.0,0.0,0.0,2020-01-29
7850,湖北省,4586,90,162,咸宁,18.0,0.0,0.0,130.0,0.0,0.0,2020-01-29
7851,湖北省,4586,90,162,鄂州,39.0,0.0,1.0,123.0,0.0,2.0,2020-01-29
7852,湖北省,4586,90,162,十堰,31.0,0.0,0.0,119.0,0.0,0.0,2020-01-29
7853,湖北省,4586,90,162,宜昌,54.0,0.0,0.0,117.0,0.0,1.0,2020-01-29
7854,湖北省,4586,90,162,黄石,27.0,0.0,0.0,113.0,0.0,1.0,2020-01-29
7855,湖北省,4586,90,162,恩施州,15.0,0.0,0.0,66.0,0.0,0.0,2020-01-29
7856,湖北省,4586,90,162,仙桃,23.0,0.0,0.0,55.0,0.0,0.0,2020-01-29
7857,湖北省,4586,90,162,天门,10.0,0.0,0.0,44.0,0.0,3.0,2020-01-29
7858,湖北省,4586,90,162,潜江,2.0,0.0,0.0,10.0,0.0,1.0,2020-01-29
7859,湖北省,4586,90,162,神农架林区,2.0,0.0,0.0,5.0,0.0,0.0,2020-01-29
7860,湖北省,5806,116,204,武汉,378.0,21.0,30.0,2639.0,75.0,159.0,2020-01-30
7861,湖北省,5806,116,204,黄冈,77.0,1.0,0.0,573.0,6.0,12.0,2020-01-30
7862,湖北省,5806,116,204,孝感,142.0,2.0,3.0,541.0,2.0,9.0,2020-01-30
7863,湖北省,5806,116,204,襄阳,123.0,0.0,0.0,286.0,0.0,0.0,2020-01-30
7864,湖北省,5806,116,204,随州,85.0,0.0,0.0,228.0,0.0,0.0,2020-01-30
7865,湖北省,5806,116,204,荆门,36.0,0.0,1.0,227.0,0.0,5.0,2020-01-30
7866,湖北省,5806,116,204,荆州,70.0,0.0,0.0,221.0,1.0,3.0,2020-01-30
7867,湖北省,5806,116,204,鄂州,66.0,0.0,4.0,189.0,0.0,6.0,2020-01-30
7868,湖北省,5806,116,204,黄石,55.0,0.0,0.0,168.0,0.0,1.0,2020-01-30
7869,湖北省,5806,116,204,宜昌,50.0,0.0,0.0,167.0,0.0,1.0,2020-01-30
7870,湖北省,5806,116,204,咸宁,36.0,0.0,0.0,166.0,0.0,0.0,2020-01-30
7871,湖北省,5806,116,204,十堰,31.0,0.0,0.0,150.0,0.0,0.0,2020-01-30
7872,湖北省,5806,116,204,仙桃,35.0,0.0,1.0,90.0,0.0,1.0,2020-01-30
7873,湖北省,5806,116,204,恩施州,9.0,0.0,0.0,75.0,0.0,0.0,2020-01-30
7874,湖北省,5806,116,204,天门,23.0,0.0,3.0,67.0,0.0,6.0,2020-01-30
7875,湖北省,5806,116,204,潜江,2.0,0.0,0.0,12.0,0.0,1.0,2020-01-30
7876,湖北省,5806,116,204,神农架林区,2.0,2.0,0.0,7.0,2.0,0.0,2020-01-30
7877,湖北省,7153,168,249,武汉,576.0,31.0,33.0,3215.0,106.0,192.0,2020-01-31
7878,湖北省,7153,168,249,黄冈,153.0,11.0,2.0,726.0,17.0,14.0,2020-01-31
7879,湖北省,7153,168,249,孝感,87.0,0.0,3.0,628.0,2.0,12.0,2020-01-31
7880,湖北省,7153,168,249,襄阳,61.0,0.0,0.0,347.0,0.0,0.0,2020-01-31
7881,湖北省,7153,168,249,随州,76.0,0.0,1.0,304.0,0.0,1.0,2020-01-31
7882,湖北省,7153,168,249,荆州,66.0,1.0,1.0,287.0,2.0,4.0,2020-01-31
7883,湖北省,7153,168,249,宜昌,109.0,0.0,0.0,276.0,0.0,1.0,2020-01-31
7884,湖北省,7153,168,249,荆门,24.0,1.0,0.0,251.0,1.0,5.0,2020-01-31
7885,湖北省,7153,168,249,鄂州,38.0,0.0,3.0,227.0,0.0,9.0,2020-01-31
7886,湖北省,7153,168,249,黄石,41.0,1.0,1.0,209.0,1.0,2.0,2020-01-31
7887,湖北省,7153,168,249,咸宁,40.0,1.0,0.0,206.0,1.0,0.0,2020-01-31
7888,湖北省,7153,168,249,十堰,27.0,0.0,0.0,177.0,0.0,0.0,2020-01-31
7889,湖北省,7153,168,249,仙桃,7.0,0.0,0.0,97.0,0.0,1.0,2020-01-31
7890,湖北省,7153,168,249,恩施州,12.0,1.0,0.0,87.0,1.0,0.0,2020-01-31
7891,湖北省,7153,168,249,天门,15.0,0.0,1.0,82.0,0.0,7.0,2020-01-31
7892,湖北省,7153,168,249,潜江,15.0,0.0,0.0,27.0,0.0,1.0,2020-01-31
7893,湖北省,7153,168,249,神农架林区,0.0,0.0,0.0,7.0,2.0,0.0,2020-01-31
7894,湖北省,9074,267,294,武汉,894.0,69.0,32.0,4109.0,175.0,224.0,2020-02-01
7895,湖北省,9074,267,294,黄冈,276.0,10.0,1.0,1002.0,27.0,15.0,2020-02-01
7896,湖北省,9074,267,294,孝感,121.0,0.0,2.0,749.0,2.0,14.0,2020-02-01
7897,湖北省,9074,267,294,襄阳,94.0,0.0,0.0,441.0,0.0,0.0,2020-02-01
7898,湖北省,9074,267,294,随州,80.0,3.0,2.0,384.0,3.0,3.0,2020-02-01
7899,湖北省,9074,267,294,宜昌,77.0,0.0,0.0,353.0,0.0,1.0,2020-02-01
7900,湖北省,9074,267,294,荆州,46.0,2.0,0.0,333.0,4.0,4.0,2020-02-01
7901,湖北省,9074,267,294,荆门,78.0,2.0,2.0,329.0,3.0,7.0,2020-02-01
7902,湖北省,9074,267,294,鄂州,51.0,2.0,4.0,278.0,2.0,13.0,2020-02-01
7903,湖北省,9074,267,294,黄石,43.0,7.0,0.0,252.0,8.0,2.0,2020-02-01
7904,湖北省,9074,267,294,咸宁,40.0,0.0,0.0,246.0,1.0,0.0,2020-02-01
7905,湖北省,9074,267,294,十堰,35.0,1.0,0.0,212.0,1.0,0.0,2020-02-01
7906,湖北省,9074,267,294,仙桃,43.0,0.0,2.0,140.0,0.0,3.0,2020-02-01
7907,湖北省,9074,267,294,恩施州,18.0,3.0,0.0,105.0,4.0,0.0,2020-02-01
7908,湖北省,9074,267,294,天门,17.0,0.0,0.0,99.0,0.0,7.0,2020-02-01
7909,湖北省,9074,267,294,潜江,8.0,0.0,0.0,35.0,0.0,1.0,2020-02-01
7910,湖北省,9074,267,294,神农架林区,0.0,0.0,0.0,7.0,2.0,0.0,2020-02-01
7911,湖北省,11177,295,350,武汉,1033.0,53.0,41.0,5142.0,228.0,265.0,2020-02-02
7912,湖北省,11177,295,350,黄冈,244.0,5.0,2.0,1246.0,32.0,17.0,2020-02-02
7913,湖北省,11177,295,350,孝感,169.0,0.0,0.0,918.0,2.0,14.0,2020-02-02
7914,湖北省,11177,295,350,襄阳,107.0,0.0,0.0,548.0,0.0,0.0,2020-02-02
7915,湖北省,11177,295,350,荆州,166.0,0.0,2.0,499.0,4.0,6.0,2020-02-02
7916,湖北省,11177,295,350,随州,74.0,0.0,2.0,458.0,3.0,5.0,2020-02-02
7917,湖北省,11177,295,350,宜昌,39.0,1.0,0.0,392.0,1.0,1.0,2020-02-02
7918,湖北省,11177,295,350,荆门,16.0,3.0,4.0,345.0,6.0,11.0,2020-02-02
7919,湖北省,11177,295,350,黄石,82.0,0.0,0.0,334.0,8.0,2.0,2020-02-02
7920,湖北省,11177,295,350,鄂州,28.0,0.0,2.0,306.0,2.0,15.0,2020-02-02
7921,湖北省,11177,295,350,咸宁,50.0,0.0,0.0,296.0,1.0,0.0,2020-02-02
7922,湖北省,11177,295,350,十堰,44.0,1.0,0.0,256.0,2.0,0.0,2020-02-02
